,filename,result_50_features,distance_50_features,time_50_features,result_100_features,distance_100_features,time_100_features,result_200_features,distance_200_features,time_200_features,result_300_features,distance_300_features,time_300_features
70,20190217_102539.jpg,"['zaal_19__IMG_20190323_121604__10.png', 'zaal_S__IMG_20190323_122748__01.png', 'zaal_19__IMG_20190323_121523__13.png', 'zaal_2__IMG_20190323_112130__03.png', 'zaal_19__IMG_20190323_121604__01.png', 'zaal_19__IMG_20190323_121507__05.png', 'zaal_S__IMG_20190323_123009__01.png']","[844.0, 1593.0, 1390.0, 1460.0, 1068.0, 1294.0, 1389.0]","[0.2388884169999983, 0.24112454199999434, 0.24149404199999935, 0.2369682080000075, 0.23894866599999887, 0.23761920900000177, 0.23809524999998644]","['zaal_19__IMG_20190323_121604__10.png', 'zaal_19__IMG_20190323_121604__07.png', 'zaal_19__IMG_20190323_121604__08.png', 'zaal_19__IMG_20190323_121604__04.png', 'zaal_19__IMG_20190323_121604__01.png', 'zaal_19__IMG_20190323_121604__05.png', 'zaal_19__IMG_20190323_121523__04.png']","[408.0, 549.0, 979.0, 1143.0, 884.0, 851.0, 1106.0]","[0.2882221670000149, 0.2775677500000029, 0.27327470800003084, 0.27638324999998076, 0.2706703750000088, 0.27692912500003786, 0.27322154099999807]","['zaal_19__IMG_20190323_121604__10.png', 'zaal_19__IMG_20190323_121604__07.png', 'zaal_19__IMG_20190323_121604__08.png', 'zaal_19__IMG_20190323_121604__04.png', 'zaal_19__IMG_20190323_121604__01.png', 'zaal_19__IMG_20190323_121604__05.png', 'zaal_19__IMG_20190323_121523__04.png']","[329.0, 421.0, 796.0, 668.0, 661.0, 574.0, 906.0]","[0.3819605420000016, 0.39729941600000984, 0.40951783299999533, 0.4057056660000171, 0.3985853340000176, 0.3563437499999509, 0.4070693339999707]","['zaal_19__IMG_20190323_121604__10.png', 'zaal_19__IMG_20190323_121604__07.png', 'zaal_19__IMG_20190323_121604__08.png', 'zaal_19__IMG_20190323_121604__04.png', 'zaal_19__IMG_20190323_121604__01.png', 'zaal_19__IMG_20190323_121604__05.png', 'zaal_19__IMG_20190323_121523__04.png']","[294.0, 352.0, 667.0, 572.0, 598.0, 499.0, 766.0]","[0.5300665830000071, 0.5259948749999239, 0.5332678750000923, 0.527424457999814, 0.5416518750000705, 0.43780341699994096, 0.5298339580001539]"
71,20190203_110516.jpg,['Zaal_B__20190323_112638__01.png'],[508.0],[0.23856662500000425],['Zaal_B__20190323_112638__01.png'],[416.0],[0.2824375830000463],['Zaal_B__20190323_112638__01.png'],[383.0],[0.40180625000004966],['Zaal_B__20190323_112638__01.png'],[360.0],[0.5353233329999512]
72,20190217_113435.jpg,['zaal_18__IMG_20190323_120709__01.png'],[1448.0],[0.25752420899999606],['Zaal_N__20190323_124009__01.png'],[476.0],[0.28142241599999807],['Zaal_N__20190323_124009__01.png'],[397.0],[0.4043720829999984],['Zaal_N__20190323_124009__01.png'],[350.0],[0.667798791999985]
73,20190217_110100.jpg,['Zaal_D__20190323_113753__01.png'],[498.0],[0.24884424999999055],['Zaal_D__20190323_113753__01.png'],[309.0],[0.2780970830000342],['Zaal_D__20190323_113753__01.png'],[248.0],[0.4095600000000559],['Zaal_D__20190323_113753__01.png'],[219.0],[0.5390663749999476]
74,20190203_110926.jpg,['zaal_R__IMG_20190323_123314__01.png'],[441.0],[0.24731308299999455],['zaal_R__IMG_20190323_123314__01.png'],[315.0],[0.28335133399997403],['zaal_R__IMG_20190323_123314__01.png'],[258.0],[0.4165283330000875],['zaal_R__IMG_20190323_123314__01.png'],[246.0],[0.5275347500000862]
75,20190217_110316.jpg,['zaal_15__IMG_20190323_115520__01.png'],[1397.0],[0.24341391699999804],['Zaal_E__20190323_114514__01.png'],[509.0],[0.2804564580000033],['Zaal_E__20190323_114514__01.png'],[295.0],[0.4186454999999114],['Zaal_E__20190323_114514__01.png'],[257.0],[0.5377437500001179]
76,20190217_104411.jpg,['zaal_6__IMG_20190323_112904__01.png'],[336.0],[0.24475954199999705],['zaal_6__IMG_20190323_112904__01.png'],[262.0],[0.28089733299998443],['zaal_6__IMG_20190323_112904__01.png'],[215.0],[0.40490191699996103],['zaal_6__IMG_20190323_112904__01.png'],[194.0],[0.5291181249999681]
77,20190203_110852.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
78,20190217_103550.jpg,['zaal_R__IMG_20190323_123314__01.png'],[383.0],[0.25315229199998157],['zaal_R__IMG_20190323_123314__01.png'],[257.0],[0.28784541600003877],['zaal_R__IMG_20190323_123314__01.png'],[184.0],[0.41697404199999255],['zaal_R__IMG_20190323_123314__01.png'],[154.0],[0.5425150839998878]
79,20190203_110516_sim.jpg,['Zaal_B__20190323_112638__01.png'],[451.0],[0.2437696659999915],['Zaal_B__20190323_112638__01.png'],[424.0],[0.3032729590000258],['Zaal_B__20190323_112638__01.png'],[385.0],[0.4018299169999864],['Zaal_B__20190323_112638__01.png'],[349.0],[0.53184162499997]
80,20190217_101838.jpg,['zaal_6__IMG_20190323_112947__01.png'],[1583.0],[0.23595512500000382],['Zaal_M__20190323_123401__01.png'],[495.0],[0.2748639170000047],['Zaal_M__20190323_123401__01.png'],[414.0],[0.39107400000000325],['Zaal_M__20190323_123401__01.png'],[384.0],[0.4621719159999884]
81,20190217_101810.jpg,['Zaal_M__20190323_123208__01.png'],[685.0],[0.24116883300001746],['Zaal_M__20190323_123208__01.png'],[430.0],[0.28337212500002806],['Zaal_M__20190323_123208__01.png'],[362.0],[0.40596020899999985],['Zaal_M__20190323_123208__01.png'],[317.0],[0.529133082999806]
82,20190217_110931.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
83,20190217_111150.jpg,['Zaal_E__20190323_114705__01.png'],[753.0],[0.2426315830000192],['Zaal_E__20190323_114705__01.png'],[368.0],[0.2736855420000097],['Zaal_E__20190323_114705__01.png'],[280.0],[0.4003167500000018],['Zaal_E__20190323_114705__01.png'],[267.0],[0.5310648750000837]
84,20190217_101357.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
85,20190217_101419.jpg,['Zaal_E__20190323_114757__01.png'],[404.0],[0.24136387499999046],['Zaal_E__20190323_114757__01.png'],[337.0],[0.27366349999999784],['Zaal_E__20190323_114757__01.png'],[307.0],[0.39721812499999487],['Zaal_E__20190323_114757__01.png'],[284.0],[0.5290700410000682]
86,20190217_113009.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
87,20190217_102845.jpg,"['zaal_13__IMG_20190323_114601__01.png', 'zaal_13__IMG_20190323_114551__01.png']","[511.0, 1432.0]","[0.24111800000000017, 0.24596420899999316]","['zaal_13__IMG_20190323_114601__01.png', 'zaal_13__IMG_20190323_114551__01.png']","[449.0, 1078.0]","[0.28679787499999065, 0.2699959160000276]","['zaal_13__IMG_20190323_114601__01.png', 'zaal_13__IMG_20190323_114551__01.png']","[402.0, 975.0]","[0.40397554200001196, 0.3862740419999682]","['zaal_13__IMG_20190323_114601__01.png', 'zaal_13__IMG_20190323_114551__01.png']","[380.0, 840.0]","[0.5321363339999152, 0.5290623749999668]"
88,20190217_103420.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
89,20190217_112539.jpg,['zaal_19__IMG_20190323_121507__06.png'],[1423.0],[0.24428358299999786],['zaal_15__IMG_20190323_120226__01.png'],[1153.0],[0.28489916699999185],['zaal_15__IMG_20190323_120226__01.png'],[930.0],[0.4125115420000611],['zaal_15__IMG_20190323_120226__01.png'],[582.0],[0.5295555840000361]
90,20190217_102702.jpg,"['zaal_15__IMG_20190323_115950__01.png', 'Zaal_A__20190323_111709__01.png']","[1323.0, 1376.0]","[0.24354420800000298, 0.23937808399998062]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_17__IMG_20190323_120538__01.png']","[1013.0, 471.0]","[0.27787833299998965, 0.2733635000000163]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_17__IMG_20190323_120538__01.png']","[860.0, 376.0]","[0.41627941699994153, 0.40119020899999214]","['zaal_17__IMG_20190323_120553__01.png', 'zaal_17__IMG_20190323_120538__01.png']","[832.0, 344.0]","[0.5280122920000849, 0.5332333750000089]"
91,20190203_112106.jpg,['zaal_1__IMG_20190323_111837__01.png'],[409.0],[0.24821154200000706],['zaal_1__IMG_20190323_111837__01.png'],[306.0],[0.28556187499998487],['zaal_1__IMG_20190323_111837__01.png'],[258.0],[0.3978295839999646],['zaal_1__IMG_20190323_111837__01.png'],[255.0],[0.5318865000001551]
92,20190217_105904.jpg,[],[],[0.20188279199999215],[],[],[0.20275479100001803],[],[],[0.2058114999999816],[],[],[0.20187433299997792]
93,20190203_111157.jpg,['Zaal_M__20190323_123208__01.png'],[586.0],[0.24699437499998567],['Zaal_M__20190323_123208__01.png'],[450.0],[0.29505995799996754],['Zaal_M__20190323_123208__01.png'],[366.0],[0.4064791250000326],['Zaal_M__20190323_123208__01.png'],[350.0],[0.5148212500000682]
94,20190203_111631.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
95,20190217_112921.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
96,20190217_102529.jpg,"['zaal_19__IMG_20190323_121604__09.png', 'Zaal_I__20190323_121200__01.png']","[741.0, 1477.0]","[0.24789925000001745, 0.24792533400000138]","['zaal_19__IMG_20190323_121237__01.png', 'zaal_19__IMG_20190323_121245__01.png']","[463.0, 1148.0]","[0.2825752499999794, 0.27736062500002845]","['zaal_19__IMG_20190323_121604__09.png', 'zaal_19__IMG_20190323_121604__07.png']","[361.0, 889.0]","[0.4103579999999738, 0.4068346249999877]","['zaal_19__IMG_20190323_121237__01.png', 'zaal_19__IMG_20190323_121604__07.png']","[336.0, 762.0]","[0.5502700829999867, 0.5262492920001023]"
97,20190217_102717.jpg,['zaal_S__IMG_20190323_123009__01.png'],[1426.0],[0.30185391700001674],['zaal_18__IMG_20190323_120704__01.png'],[705.0],[0.28082291700002315],['zaal_18__IMG_20190323_120704__01.png'],[515.0],[0.41365650000000187],['zaal_18__IMG_20190323_120704__01.png'],[436.0],[0.5239001669999652]
98,20190217_105044.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
99,20190217_104428.jpg,"['zaal_6__IMG_20190323_112910__01.png', 'zaal_S__IMG_20190323_122709__02.png', 'zaal_19__IMG_20190323_121604__11.png']","[917.0, 1397.0, 1386.0]","[0.2502216249999947, 0.24138020799998117, 0.23849433399999498]","['zaal_6__IMG_20190323_112910__01.png', 'zaal_S__IMG_20190323_122919__08.png', 'Zaal_B__20190323_112409__01.png']","[625.0, 1096.0, 1130.0]","[0.28362075000006826, 0.27555629100004353, 0.2767845829999942]","['zaal_6__IMG_20190323_112910__01.png', 'Zaal_B__20190323_112346__01.png', 'Zaal_L__20190323_122739__01.png']","[511.0, 933.0, 923.0]","[0.4123685829999886, 0.4044354169999451, 0.4046606670000301]","['zaal_6__IMG_20190323_112910__01.png', 'Zaal_B__20190323_112346__01.png', 'Zaal_L__20190323_122739__01.png']","[484.0, 835.0, 843.0]","[0.5387429590000465, 0.5356376249999357, 0.5402355839999018]"
100,20190217_104945.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
101,20190217_102307.jpg,['zaal_S__IMG_20190323_123029__01.png'],[446.0],"[0.24176904199998717, 0.2306236250000211]","['zaal_S__IMG_20190323_123029__01.png', 'zaal_S__IMG_20190323_122952__01.png']","[336.0, 1348.0]","[0.27320899999995163, 0.25384637499996643]","['zaal_S__IMG_20190323_123029__01.png', 'zaal_19__IMG_20190323_121434__06.png']","[294.0, 1108.0]","[0.40862012500008404, 0.27678662499999973]","['zaal_S__IMG_20190323_123029__01.png', 'zaal_19__IMG_20190323_121420__10.png']","[272.0, 1054.0]","[0.5135219589999451, 0.3016880420000234]"
102,20190217_112658.jpg,['zaal_15__IMG_20190323_115950__01.png'],[780.0],[0.24468279199999188],['zaal_15__IMG_20190323_115940__01.png'],[531.0],[0.2768205840000064],['zaal_15__IMG_20190323_115950__01.png'],[438.0],[0.40179745800003275],['zaal_15__IMG_20190323_115940__01.png'],[409.0],[0.5080690830000094]
103,20190217_104012.jpg,[],[],[0.25063058300000307],['Zaal_B__20190323_112346__01.png'],[250.0],[0.28218358300000546],['Zaal_B__20190323_112346__01.png'],[223.0],[0.39052712500006237],['Zaal_B__20190323_112346__01.png'],[201.0],[0.5351325000001452]
104,20190217_101618.jpg,[],[],[],[],[],[],[],[],[],[],[],[]
105,20190217_113036.jpg,['zaal_14__IMG_20190323_114931__01.png'],[510.0],[0.24904137500001866],['zaal_14__IMG_20190323_114931__01.png'],[397.0],[0.2749941660000559],['zaal_14__IMG_20190323_114931__01.png'],[332.0],[0.39036800000008043],['zaal_14__IMG_20190323_114931__01.png'],[325.0],[0.5327977920001103]
106,20190217_101426.jpg,['Zaal_E__20190323_114757__01.png'],[443.0],[0.24139341700001182],['Zaal_E__20190323_114757__01.png'],[383.0],[0.2740708750000067],['Zaal_E__20190323_114757__01.png'],[338.0],[0.40131450000001223],['Zaal_E__20190323_114757__01.png'],[288.0],[0.5273409169999468]
107,20190217_104238.jpg,"['zaal_2__IMG_20190323_112026__01.png', 'zaal_P__IMG_20190323_123708__01.png']","[361.0, 1391.0]","[0.24592608399998994, 0.2628682920000074]","['zaal_2__IMG_20190323_112026__01.png', 'Zaal_M__20190323_123139__01.png']","[326.0, 1179.0]","[0.28026645800002825, 0.28554187500003536]","['zaal_2__IMG_20190323_112026__01.png', 'zaal_19__IMG_20190323_121457__09.png']","[263.0, 987.0]","[0.41028970800005027, 0.39724324999997407]","['zaal_2__IMG_20190323_112026__01.png', 'zaal_S__IMG_20190323_122844__04.png']","[238.0, 916.0]","[0.5332874159998937, 0.5464953750001769]"
108,20190217_101220.jpg,['Zaal_A__20190323_111925__01.png'],[602.0],[0.24815570800001296],['Zaal_A__20190323_111925__01.png'],[455.0],[0.28155983400006335],['Zaal_A__20190323_111925__01.png'],[403.0],[0.4243542920000891],['Zaal_A__20190323_111925__01.png'],[361.0],[0.5438048329999674]
109,20190203_111141.jpg,['Zaal_M__20190323_123528__01.png'],[482.0],[0.2433942079999838],['Zaal_M__20190323_123528__01.png'],[399.0],[0.2765842500000417],['Zaal_M__20190323_123528__01.png'],[340.0],[0.4074348330000248],['Zaal_M__20190323_123528__01.png'],[303.0],[0.5397239999999783]
